,player,info_state,actions
"Current player: 0
Round: 2
Coin Player Choices: 1 
Estimator Guesses: 3 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 1 
Estimator Guesses: 3 ","{'Player 0 chose: 4': 0.24080784239595507, 'Player 0 chose: 3': 0.18440449172395085, 'Player 0 chose: 2': 0.16698991286272566, 'Player 0 chose: 5': 0.24080784015428497, 'Player 0 chose: 0': 0.16698991286308343}"
"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 1 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 1 ","{'Player 1 chose: 5': 0.023963483232273115, 'Player 1 chose: 4': 0.023963481110378798, 'Player 1 chose: 3': 0.26186356255006243, 'Player 1 chose: 2': 0.3449300905649178, 'Player 1 chose: 1': 0.00034929197718681367, 'Player 1 chose: 0': 0.344930090565181}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.25, 'Player 0 chose: 4': 0.25, 'Player 0 chose: 3': 0.25, 'Player 0 chose: 2': 0.25}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.25311151341690047, 'Player 0 chose: 4': 0.2531115134174971, 'Player 0 chose: 3': 0.2468884865828017, 'Player 0 chose: 2': 0.2468884865828006}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.24895338265016453, 'Player 1 chose: 4': 0.2489533826502899, 'Player 1 chose: 3': 0.25087784306442196, 'Player 1 chose: 2': 0.2508778430644217, 'Player 1 chose: 1': 0.00016877428535095945, 'Player 1 chose: 0': 0.00016877428535095945}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.24899888249917862, 'Player 0 chose: 4': 0.24899888249917873, 'Player 0 chose: 3': 0.25100111750082127, 'Player 0 chose: 2': 0.25100111750082127}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.2499481571407411, 'Player 1 chose: 4': 0.249948157140741, 'Player 1 chose: 3': 0.24982953117540221, 'Player 1 chose: 2': 0.24982953117540294, 'Player 1 chose: 1': 0.0002223116838563837, 'Player 1 chose: 0': 0.0002223116838563837}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.24337517179859364, 'Player 0 chose: 4': 0.24337522007381576, 'Player 0 chose: 3': 0.2566248040566361, 'Player 0 chose: 2': 0.2566248040709546}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.2544795726178122, 'Player 1 chose: 4': 0.25447953172430043, 'Player 1 chose: 3': 0.24309111257846022, 'Player 1 chose: 2': 0.24309111256632526, 'Player 1 chose: 1': 0.0024293352565509375, 'Player 1 chose: 0': 0.0024293352565509375}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.24337480927609645, 'Player 0 chose: 4': 0.243374857410583, 'Player 0 chose: 3': 0.25662516665640717, 'Player 0 chose: 2': 0.25662516665691343}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.2544797683334068, 'Player 1 chose: 4': 0.2544797275599041, 'Player 1 chose: 3': 0.24309091701211866, 'Player 1 chose: 2': 0.24309091701168922, 'Player 1 chose: 1': 0.0024293350414406243, 'Player 1 chose: 0': 0.0024293350414406243}"
"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 0 ","{'Player 0 chose: 4': 0.2531115134179847, 'Player 0 chose: 3': 0.24688848658230111, 'Player 0 chose: 5': 0.25311151341740795, 'Player 0 chose: 0': 0.24688848658230628}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 2 ","{'Player 1 chose: 5': 0.248953382650809, 'Player 1 chose: 4': 0.2489533826509257, 'Player 1 chose: 3': 0.2508778430637806, 'Player 1 chose: 2': 0.00016877428535083078, 'Player 1 chose: 1': 0.00016877428535083078, 'Player 1 chose: 0': 0.2508778430637829}"
"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 1 ","{'Player 0 chose: 4': 0.25, 'Player 0 chose: 3': 0.25, 'Player 0 chose: 5': 0.25, 'Player 0 chose: 0': 0.25}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 2 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 3 ","{'Player 0 chose: 4': 0.24899888249886934, 'Player 0 chose: 3': 0.2510011175011307, 'Player 0 chose: 5': 0.2489988824988692, 'Player 0 chose: 0': 0.25100111750113074}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 2 ","{'Player 1 chose: 5': 0.24994815714081722, 'Player 1 chose: 4': 0.2499481571408175, 'Player 1 chose: 3': 0.24982953117532625, 'Player 1 chose: 2': 0.0002223116838563826, 'Player 1 chose: 1': 0.0002223116838563826, 'Player 1 chose: 0': 0.24982953117532622}"
"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 4 ","{'Player 0 chose: 4': 0.24337522045072643, 'Player 0 chose: 3': 0.25662480405421323, 'Player 0 chose: 5': 0.24337517143090548, 'Player 0 chose: 0': 0.25662480406415494}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 2 ","{'Player 1 chose: 5': 0.254479572930829, 'Player 1 chose: 4': 0.25447953140657475, 'Player 1 chose: 3': 0.24309111257895955, 'Player 1 chose: 2': 0.00242933525655094, 'Player 1 chose: 1': 0.00242933525655094, 'Player 1 chose: 0': 0.24309111257053487}"
"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 2 
Estimator Guesses: 3 5 ","{'Player 0 chose: 4': 0.24337485785700932, 'Player 0 chose: 3': 0.2566251666551331, 'Player 0 chose: 5': 0.24337480883178578, 'Player 0 chose: 0': 0.256625166656072}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 2 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 2 ","{'Player 1 chose: 5': 0.2544797687103634, 'Player 1 chose: 4': 0.2544797271823401, 'Player 1 chose: 3': 0.2430909170126052, 'Player 1 chose: 2': 0.002429335041440626, 'Player 1 chose: 1': 0.002429335041440626, 'Player 1 chose: 0': 0.24309091701181004}"
"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 0 ","{'Player 0 chose: 4': 0.33388407032029976, 'Player 0 chose: 5': 0.33223185935940086, 'Player 0 chose: 0': 0.3338840703202992}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 3 ","{'Player 1 chose: 5': 0.3330084448847716, 'Player 1 chose: 4': 0.33324261612958755, 'Player 1 chose: 3': 0.00016877428535083097, 'Player 1 chose: 2': 0.00016877428535083097, 'Player 1 chose: 1': 0.00016877428535083097, 'Player 1 chose: 0': 0.33324261612958833}"
"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 1 ","{'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 0': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 2 ","{'Player 0 chose: 4': 0.33388407032006906, 'Player 0 chose: 5': 0.3322318593598615, 'Player 0 chose: 0': 0.33388407032006934}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 3 ","{'Player 1 chose: 5': 0.33300844488411696, 'Player 1 chose: 4': 0.333242616129915, 'Player 1 chose: 3': 0.00016877428535095942, 'Player 1 chose: 2': 0.00016877428535095942, 'Player 1 chose: 1': 0.00016877428535095942, 'Player 1 chose: 0': 0.3332426161299152}"
"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 4 ","{'Player 0 chose: 4': 0.3351971333177126, 'Player 0 chose: 5': 0.3296057334182583, 'Player 0 chose: 0': 0.3351971332640292}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 3 ","{'Player 1 chose: 5': 0.32352854672211934, 'Player 1 chose: 4': 0.3345917236797606, 'Player 1 chose: 3': 0.0024293352565509445, 'Player 1 chose: 2': 0.0024293352565509445, 'Player 1 chose: 1': 0.0024293352565509445, 'Player 1 chose: 0': 0.33459172382846725}"
"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 3 
Estimator Guesses: 3 5 ","{'Player 0 chose: 4': 0.33519707726869363, 'Player 0 chose: 5': 0.3296058455102206, 'Player 0 chose: 0': 0.33519707722108577}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 3 ","{'Player 1 chose: 5': 0.3235283999000883, 'Player 1 chose: 4': 0.33459179742185796, 'Player 1 chose: 3': 0.002429335041440628, 'Player 1 chose: 2': 0.002429335041440628, 'Player 1 chose: 1': 0.002429335041440628, 'Player 1 chose: 0': 0.33459179755373186}"
"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 4 ","{'Player 1 chose: 5': 0.4996624514292983, 'Player 1 chose: 4': 0.00016877428535083065, 'Player 1 chose: 3': 0.00016877428535083065, 'Player 1 chose: 2': 0.00016877428535083065, 'Player 1 chose: 1': 0.00016877428535083065, 'Player 1 chose: 0': 0.4996624514292983}"
"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 4 ","{'Player 1 chose: 5': 0.49966245142929805, 'Player 1 chose: 4': 0.0001687742853509592, 'Player 1 chose: 3': 0.0001687742853509592, 'Player 1 chose: 2': 0.0001687742853509592, 'Player 1 chose: 1': 0.0001687742853509592, 'Player 1 chose: 0': 0.49966245142929805}"
"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 4 ","{'Player 1 chose: 5': 0.4995553766322872, 'Player 1 chose: 4': 0.00022231168385638362, 'Player 1 chose: 3': 0.00022231168385638362, 'Player 1 chose: 2': 0.00022231168385638362, 'Player 1 chose: 1': 0.00022231168385638362, 'Player 1 chose: 0': 0.4995553766322872}"
"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 4 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 1 4 ","{'Player 1 chose: 5': 0.49514132991711873, 'Player 1 chose: 4': 0.0024293350414406247, 'Player 1 chose: 3': 0.0024293350414406247, 'Player 1 chose: 2': 0.0024293350414406247, 'Player 1 chose: 1': 0.0024293350414406247, 'Player 1 chose: 0': 0.49514132991711873}"
"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 1 5 ","{'Player 1 chose: 5': 0.4996624514292983, 'Player 1 chose: 4': 0.00016877428535083065, 'Player 1 chose: 3': 0.00016877428535083065, 'Player 1 chose: 2': 0.00016877428535083065, 'Player 1 chose: 1': 0.00016877428535083065, 'Player 1 chose: 0': 0.4996624514292983}"
"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 1 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 1 5 ","{'Player 1 chose: 5': 0.49966245142929805, 'Player 1 chose: 4': 0.0001687742853509592, 'Player 1 chose: 3': 0.0001687742853509592, 'Player 1 chose: 2': 0.0001687742853509592, 'Player 1 chose: 1': 0.0001687742853509592, 'Player 1 chose: 0': 0.49966245142929805}"
"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 1 5 ","{'Player 1 chose: 5': 0.4995553766322872, 'Player 1 chose: 4': 0.00022231168385638362, 'Player 1 chose: 3': 0.00022231168385638362, 'Player 1 chose: 2': 0.00022231168385638362, 'Player 1 chose: 1': 0.00022231168385638362, 'Player 1 chose: 0': 0.4995553766322872}"
"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 5 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 1 5 ","{'Player 1 chose: 5': 0.4951413294868981, 'Player 1 chose: 4': 0.0024293352565509445, 'Player 1 chose: 3': 0.0024293352565509445, 'Player 1 chose: 2': 0.0024293352565509445, 'Player 1 chose: 1': 0.0024293352565509445, 'Player 1 chose: 0': 0.4951413294868981}"
"Current player: 0
Round: 2
Coin Player Choices: 1 
Estimator Guesses: 4 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 1 
Estimator Guesses: 4 ","{'Player 0 chose: 4': 0.1981933850817831, 'Player 0 chose: 3': 0.07910674210082273, 'Player 0 chose: 2': 0.2622532438678055, 'Player 0 chose: 5': 0.1981933850817831, 'Player 0 chose: 0': 0.2622532438678055}"
"Current player: 1
Round: 2
Estimator Guesses: 4 
Coin Player Choices: 1 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 4 
Coin Player Choices: 1 ","{'Player 1 chose: 5': 0.12139064800694446, 'Player 1 chose: 4': 0.12139064800694446, 'Player 1 chose: 3': 0.3178544031312053, 'Player 1 chose: 2': 0.19227846756646155, 'Player 1 chose: 1': 0.05480736572198264, 'Player 1 chose: 0': 0.19227846756646155}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 1 ","{'Player 0 chose: 5': 0.25, 'Player 0 chose: 4': 0.25, 'Player 0 chose: 3': 0.25, 'Player 0 chose: 2': 0.25}"
"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 1 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 2 ","{'Player 0 chose: 5': 0.3033407531339537, 'Player 0 chose: 4': 0.3033407531339537, 'Player 0 chose: 3': 0.3033407531339537, 'Player 0 chose: 2': 0.08997774059813887}"
"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 1 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 4 2 
Coin Player Choices: 1 0 ","{'Player 1 chose: 5': 0.1951223900250523, 'Player 1 chose: 4': 0.19512239002505233, 'Player 1 chose: 3': 0.19512239002505233, 'Player 1 chose: 2': 0.3196189568763032, 'Player 1 chose: 1': 0.047506936524269884, 'Player 1 chose: 0': 0.047506936524269884}"
"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 1 0 
Estimator Guesses: 4 3 ","{'Player 0 chose: 5': 0.3322360605963352, 'Player 0 chose: 4': 0.3322360605769278, 'Player 0 chose: 3': 0.33223606059526467, 'Player 0 chose: 2': 0.0032918182314724087}"
